"폭력범죄",폭력행위등,7622,821,54,-,2,11,17,2,71,9,51,2,27,11,-,18,-,546,1447,9,13,14,27,11,2,4,26,-,742,3,33,57,36,470,390,4,-,4,40,1,19,322,13,2889,1940,703,-,-,246,1888,174,6713,816,46,-,4,9,13,-,76,9,59,2,34,3,-,17,1,543,1222,4,19,13,12,6,5,1,27,2,605,3,50,49,43,383,341,8,-,1,33,2,30,267,16,2463,1838,565,-,-,60,1639,216,6422,691,40,-,2,5,6,2,62,12,34,-,32,18,-,9,-,469,1010,-,16,8,7,6,3,5,17,-,533,1,24,36,23,331,318,4,2,-,26,6,14,266,12,2490,1652,534,-,-,304,1580,321,5360,529,46,-,1,6,1,1,37,3,21,-,13,1,-,7,-,392,822,3,11,15,6,5,1,3,15,1,444,3,14,35,12,254,216,4,1,2,19,3,14,173,10,2118,1105,404,-,-,609,1382,283,4478,536,47,-,1,6,4,1,46,9,22,1,23,2,-,7,-,367,661,6,19,9,3,5,4,1,7,-,350,3,12,19,18,205,246,4,1,1,19,2,8,211,22,1612,1145,306,-,-,161,1064,337
"폭력범죄",공갈,479,75,1,-,-,2,-,-,9,1,5,-,2,-,-,4,-,51,84,-,1,-,2,-,2,-,4,-,34,-,9,4,4,24,25,-,-,-,5,2,1,17,2,121,63,29,-,-,29,130,42,524,73,2,-,2,3,1,-,6,1,8,1,8,1,-,-,-,40,65,1,-,-,-,-,-,-,-,-,28,-,2,3,2,29,29,1,-,-,7,2,3,16,1,126,75,45,-,-,6,178,52,534,73,2,-,-,-,2,-,4,-,8,-,3,-,-,-,-,54,64,-,1,-,1,-,-,-,4,-,33,-,1,4,1,19,32,-,-,1,3,1,2,25,3,144,82,29,-,-,33,158,60,587,71,3,-,1,2,-,-,6,-,1,-,4,-,-,-,-,54,71,-,3,1,2,-,1,-,2,-,40,3,2,5,2,10,33,-,2,-,2,3,-,26,1,151,68,30,-,-,53,162,98,462,51,2,-,-,-,-,-,2,-,3,1,3,-,-,-,-,40,57,1,2,-,-,-,-,-,2,-,34,2,1,2,-,13,39,1,-,1,7,1,4,25,6,108,68,21,-,-,19,133,68
"폭력범죄",손괴,4769,738,98,-,5,19,8,1,64,8,29,-,34,3,-,11,1,457,831,5,12,8,11,3,7,2,13,-,367,2,21,66,38,276,265,5,-,1,21,1,19,218,14,965,143,640,-,-,182,1705,251,5036,863,125,-,5,26,12,-,69,4,23,1,43,4,-,12,-,539,867,6,13,8,11,6,6,-,15,-,408,4,22,53,29,286,276,2,1,3,33,-,21,216,19,742,154,544,-,-,44,1918,351,5750,891,111,-,7,19,5,-,66,3,35,-,45,2,2,13,1,582,834,4,21,6,7,3,7,-,17,-,402,3,17,50,29,268,274,5,-,1,24,2,16,226,23,1104,163,635,-,-,306,2095,529,5833,772,121,-,1,26,6,1,36,6,11,1,28,1,-,9,-,525,760,9,15,5,5,4,9,1,11,-,409,3,10,50,15,214,236,11,-,3,31,1,16,174,25,1338,164,576,-,-,598,2107,595,5727,830,114,-,4,19,10,-,46,15,19,1,48,3,-,10,-,541,832,5,17,12,6,7,5,-,10,1,463,6,10,44,27,219,266,1,2,1,30,-,17,215,31,866,195,455,-,-,216,2082,820
"지능범죄",소계,59883,9259,327,1,139,245,261,49,718,94,304,47,720,59,5,61,8,6221,12582,50,216,64,292,67,53,1,303,11,4645,58,342,1036,529,4915,3410,82,17,37,396,16,153,2709,465,11694,2351,5042,-,-,4301,16797,5676,67938,10567,349,2,156,280,237,57,699,74,320,54,1018,86,9,70,3,7153,14122,71,278,74,265,69,79,6,355,6,5658,60,314,1104,434,5349,4233,110,30,40,404,8,208,3433,475,8849,2175,5179,-,-,1495,17437,12255,72830,10149,388,4,131,312,166,44,645,77,221,35,893,44,5,38,3,7143,13590,50,248,72,171,51,76,4,372,6,5977,91,286,1017,334,4835,4228,114,27,39,407,15,172,3454,506,12764,2236,5153,-,-,5375,17809,13784,70646,7716,269,4,77,266,66,48,502,73,159,42,723,19,5,40,-,5423,9939,39,227,110,87,57,74,1,289,9,4315,55,211,720,240,3505,3303,88,16,23,344,11,121,2700,646,15579,2462,4017,-,-,9100,17890,15573,49629,6129,223,1,100,185,123,31,291,55,103,17,667,28,1,34,1,4269,7771,75,199,87,119,45,34,2,214,6,3383,68,123,411,278,2727,2915,72,17,29,296,4,111,2386,515,7339,2319,2722,-,-,2298,13927,11033
"지능범죄",직무유기,124,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,6,1,-,-,-,-,-,-,-,3,-,-,-,-,-,2,-,-,-,-,-,-,-,-,98,6,-,-,-,-,6,-,9,163,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,16,8,1,-,-,-,-,-,-,3,2,-,-,1,-,1,5,-,-,-,-,-,-,5,121,1,-,1,-,-,-,3,14,172,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,123,29,-,-,-,-,29,2,13,266,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,6,1,-,-,-,-,-,-,-,-,1,-,-,-,-,4,3,-,-,1,-,-,-,2,181,42,-,-,-,-,42,2,30,161,5,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,4,7,5,1,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,1,-,-,1,1,129,10,-,3,-,-,7,1,6
"지능범죄",직권남용,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,3,1,-,-,-,-,-,-,-,3,-,-,-,-,3,10,-,-,-,1,-,-,9,55,6,-,2,-,-,4,-,-,114,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,12,3,-,-,-,-,-,-,-,-,6,-,-,-,-,3,3,-,-,1,-,-,-,2,86,4,-,2,-,-,2,1,4,140,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,2,-,-,-,-,-,-,-,-,3,-,-,-,-,1,3,-,-,-,-,-,1,2,105,8,-,2,-,-,6,2,13,237,4,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,3,4,2,-,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,1,-,-,132,24,-,-,-,-,24,2,70,118,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,1,93,5,-,1,-,-,4,2,12
"지능범죄",증수뢰,105,24,-,-,1,2,-,-,1,-,1,-,1,-,-,-,-,18,15,-,-,-,-,-,-,-,-,-,8,1,-,-,-,6,9,2,-,-,-,1,-,6,14,33,-,20,-,-,13,9,1,198,27,-,-,2,1,1,-,1,-,3,-,1,-,-,-,-,18,54,3,-,-,-,-,-,-,2,-,27,2,-,4,-,16,36,-,-,-,-,-,-,36,23,35,1,30,-,-,4,19,4,128,29,3,-,-,4,1,-,1,-,-,-,1,-,-,-,-,19,18,-,1,1,-,-,-,-,1,-,9,1,-,-,-,5,6,-,-,2,-,-,-,4,13,46,1,20,-,-,25,9,7,117,21,1,-,-,1,-,-,-,-,1,-,1,-,-,-,-,17,20,1,1,-,-,-,-,-,-,1,16,-,-,-,-,1,8,-,1,1,-,-,-,6,12,37,1,11,-,-,25,14,5,103,15,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,12,15,-,-,-,-,-,-,-,-,-,10,2,-,-,-,3,7,2,-,2,-,1,1,1,20,26,-,12,-,-,14,12,8
"지능범죄",통화,22,7,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,6,5,-,-,-,-,-,-,-,-,-,1,-,-,1,2,1,-,-,-,-,-,-,-,-,-,6,3,1,-,-,2,3,1,20,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,4,-,-,1,-,1,1,-,-,-,-,-,-,1,-,4,2,1,-,-,1,7,1,23,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,1,-,-,-,-,-,1,-,-,8,2,6,-,-,-,6,2,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,1,-,-,-,1,-,-,-,-,3,-,1,-,-,2,5,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1
"지능범죄",문서·인장,4248,598,32,-,7,19,17,1,33,7,10,5,71,3,-,3,1,389,752,7,22,4,14,7,2,-,17,1,313,19,16,39,24,267,263,14,4,9,23,1,5,207,108,1211,556,354,-,-,301,989,327,4222,618,35,-,6,25,13,1,22,6,14,6,80,5,-,3,-,402,752,12,26,5,23,2,2,-,16,-,365,13,3,36,14,235,282,10,8,4,14,-,17,229,120,853,473,280,-,-,100,976,621,4362,627,23,-,7,21,5,1,33,3,6,5,92,3,-,1,-,427,697,8,44,-,12,2,2,1,10,2,349,27,4,24,15,197,233,4,9,7,12,2,10,189,132,1083,437,298,-,-,348,842,748,4187,471,27,1,5,19,3,2,32,5,3,4,53,2,-,4,-,311,478,11,23,1,5,3,1,-,9,1,240,13,-,30,12,129,236,14,2,3,17,1,11,188,138,1224,404,261,-,-,559,832,808,3108,444,25,-,9,11,6,1,14,4,3,1,71,2,-,2,-,295,496,7,27,8,5,3,1,-,11,1,248,21,-,17,10,137,243,9,2,7,16,2,5,202,102,640,248,202,-,-,190,612,571
"지능범죄",유가증권인지,48,9,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,7,8,-,-,-,1,-,-,-,-,-,4,-,-,-,-,3,3,-,-,-,2,-,-,1,-,7,2,1,-,-,4,17,4,47,9,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,7,3,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,2,1,-,-,1,-,-,-,-,4,1,2,-,-,1,21,8,38,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,5,-,-,-,-,-,-,-,-,-,4,-,-,-,-,1,4,-,-,-,1,-,-,3,-,3,-,1,-,-,2,10,10,22,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,-,-,1,-,3,-,1,-,-,2,8,6,11,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,4,5
"지능범죄",사기,46374,7238,239,1,105,195,212,43,594,67,271,34,570,42,5,47,7,4806,9736,29,137,42,231,50,37,-,250,4,3549,20,305,842,420,3820,2691,54,5,12,337,12,118,2153,128,8547,1362,3824,-,-,3361,13437,4597,53319,8360,247,1,120,219,194,48,588,47,269,33,807,62,9,45,2,5669,11054,31,180,58,191,59,61,6,294,2,4320,20,294,935,340,4263,3374,84,17,18,350,7,163,2735,83,6440,1270,3994,-,-,1176,13840,10168,57952,8125,296,4,98,253,134,40,538,59,187,24,701,32,4,31,3,5721,10928,33,155,60,133,48,63,1,320,4,4722,33,261,877,275,3943,3564,99,10,23,358,9,132,2933,94,9592,1413,4024,-,-,4155,14349,11300,55328,6073,197,3,63,213,51,41,390,60,138,36,565,14,5,23,-,4274,7781,19,142,98,64,46,56,1,241,2,3308,30,200,588,198,2788,2632,63,8,11,300,4,82,2164,111,11584,1658,2983,-,-,6943,14340,12807,37534,4594,160,1,72,151,92,23,223,45,88,8,499,19,1,20,1,3191,5627,39,112,67,86,36,20,1,180,1,2362,30,117,314,221,2041,2226,53,10,14,261,-,76,1812,107,5309,1743,1935,-,-,1631,10876,8795
"지능범죄",횡령,7517,1094,40,-,18,22,25,5,74,19,18,3,54,14,-,10,-,792,1774,7,47,15,46,10,10,1,30,3,646,13,20,138,76,712,376,11,6,12,29,2,30,286,52,1595,425,692,-,-,478,2038,588,8303,1232,59,-,14,22,25,7,72,18,28,8,96,18,-,21,1,843,1889,9,63,10,47,6,14,-,39,-,773,17,14,119,73,705,430,12,4,15,30,1,23,345,30,1337,426,740,-,-,171,2221,1164,8401,1059,51,-,18,19,16,2,54,12,26,1,73,7,1,5,-,774,1666,5,42,11,24,1,11,2,32,-,725,20,21,107,38,627,353,7,6,4,27,4,26,279,33,1711,379,706,-,-,626,2284,1295,8825,882,39,-,7,22,9,4,67,8,12,1,57,1,-,13,-,642,1439,4,48,11,15,7,16,-,34,3,621,6,11,97,27,539,367,10,2,6,23,4,24,298,37,2245,395,662,-,-,1188,2414,1441,7466,859,31,-,14,17,20,2,46,6,12,7,60,4,-,12,-,628,1423,19,46,10,28,6,12,-,20,-,650,6,6,77,42,501,370,7,3,4,17,1,23,315,43,1191,327,486,-,-,378,2211,1369
"지능범죄",배임,1364,284,16,-,6,7,7,-,16,1,3,5,24,-,-,1,-,198,276,3,9,3,-,-,4,-,6,-,121,5,1,16,7,101,58,1,2,4,4,-,-,47,10,283,3,148,-,-,132,304,149,1552,313,6,1,14,13,4,-,16,3,5,7,34,1,-,1,-,208,336,5,8,1,4,2,2,-,4,1,160,8,3,8,6,124,100,3,1,2,9,-,5,80,12,171,2,129,-,-,40,349,271,1614,297,14,-,8,15,10,1,18,3,2,5,26,2,-,1,-,192,263,2,6,-,2,-,-,-,9,-,164,10,-,9,6,55,63,3,2,3,9,-,2,44,6,284,4,96,-,-,184,305,396,1650,261,5,-,2,11,3,1,12,-,5,1,47,1,-,-,-,173,206,1,13,-,3,1,1,-,5,-,126,6,-,5,3,42,54,1,3,1,3,1,4,41,35,417,4,98,-,-,315,273,404,1124,207,7,-,5,5,5,4,7,-,-,1,36,2,-,-,-,135,202,5,12,2,-,-,1,1,3,4,113,9,-,3,5,44,62,1,1,1,2,-,5,52,21,158,1,83,-,-,74,208,266
"풍속범죄",소계,4522,641,39,-,2,2,6,1,108,13,54,1,8,2,-,4,-,401,714,1,4,1,10,4,14,-,11,-,170,-,22,126,50,301,70,-,-,-,15,-,1,54,1,1046,101,809,-,-,136,1889,161,4064,578,27,-,3,3,5,-,100,9,43,-,9,2,-,8,1,368,647,1,2,3,4,-,9,-,20,-,154,1,30,76,40,307,77,1,-,1,6,-,11,58,5,896,108,750,-,-,38,1668,193,4001,566,31,-,1,5,5,1,74,13,37,-,8,-,1,-,-,390,629,1,3,3,4,2,10,-,13,-,164,-,33,77,24,295,86,1,-,-,9,2,3,71,4,970,111,697,-,-,162,1459,287,3593,518,29,-,2,2,5,-,69,8,31,-,6,-,-,1,-,365,461,1,5,-,4,5,9,-,10,-,145,3,12,63,17,187,63,-,-,-,8,-,-,55,-,887,131,447,-,-,309,1386,278,2720,339,23,-,-,1,1,-,55,8,19,-,6,-,-,3,-,223,380,3,5,2,3,3,3,-,4,-,137,1,7,34,20,158,92,-,-,1,3,-,8,80,6,544,197,269,-,-,78,1058,301
"풍속범죄",성풍속범죄,547,70,1,-,-,-,2,-,1,5,5,-,-,1,-,-,-,55,110,1,2,1,6,1,-,-,2,-,48,-,10,6,1,32,14,-,-,-,2,-,1,11,-,163,95,29,-,-,39,159,31,604,86,-,-,1,-,-,-,1,4,11,-,3,-,-,-,-,66,139,1,2,-,1,-,-,-,-,-,45,1,14,5,-,70,30,1,-,1,1,-,6,21,5,155,107,33,-,-,15,141,48,564,55,-,-,-,-,-,1,2,2,6,-,-,-,-,-,-,44,104,-,1,1,1,-,-,-,3,-,53,-,18,1,2,24,41,1,-,-,1,2,2,35,4,149,103,21,-,-,25,136,75,589,54,-,-,-,-,-,-,1,3,6,-,2,-,-,-,-,42,78,-,3,-,-,-,1,-,3,-,43,2,3,2,-,21,20,-,-,-,-,-,-,20,-,208,127,17,-,-,64,159,70,737,47,1,-,-,-,-,-,5,2,2,-,3,-,-,-,-,34,104,3,1,-,2,-,-,-,-,-,67,1,-,1,1,28,54,-,-,1,1,-,8,44,5,251,195,27,-,-,29,175,101
"풍속범죄",도박범죄,3975,571,38,-,2,2,4,1,107,8,49,1,8,1,-,4,-,346,604,-,2,-,4,3,14,-,9,-,122,-,12,120,49,269,56,-,-,-,13,-,-,43,1,883,6,780,-,-,97,1730,130,3460,492,27,-,2,3,5,-,99,5,32,-,6,2,-,8,1,302,508,-,-,3,3,-,9,-,20,-,109,-,16,71,40,237,47,-,-,-,5,-,5,37,-,741,1,717,-,-,23,1527,145,3437,511,31,-,1,5,5,-,72,11,31,-,8,-,1,-,-,346,525,1,2,2,3,2,10,-,10,-,111,-,15,76,22,271,45,-,-,-,8,-,1,36,-,821,8,676,-,-,137,1323,212,3004,464,29,-,2,2,5,-,68,5,25,-,4,-,-,1,-,323,383,1,2,-,4,5,8,-,7,-,102,1,9,61,17,166,43,-,-,-,8,-,-,35,-,679,4,430,-,-,245,1227,208,1983,292,22,-,-,1,1,-,50,6,17,-,3,-,-,3,-,189,276,-,4,2,1,3,3,-,4,-,70,-,7,33,19,130,38,-,-,-,2,-,-,36,1,293,2,242,-,-,49,883,200
"특별경제범죄",소계,16682,4057,98,-,64,39,169,9,239,16,392,25,78,8,1,62,4,2853,3532,14,67,15,79,16,15,3,88,1,1638,22,66,255,91,1162,996,16,1,14,64,10,69,822,38,2960,425,1520,-,-,1015,3866,1233,18361,4524,140,-,46,24,159,9,254,30,299,37,87,31,-,35,1,3372,4137,23,70,23,70,16,15,3,111,5,1986,16,45,288,81,1385,1358,9,1,17,56,13,72,1190,76,2194,277,1566,-,-,351,4102,1970,20694,4676,148,-,41,27,112,7,244,25,257,40,120,12,-,40,-,3603,4262,27,88,24,59,24,22,1,126,4,2175,21,44,296,70,1281,1479,12,1,20,70,7,60,1309,63,3448,317,1526,-,-,1605,4291,2475,17472,3121,88,-,22,32,63,11,125,14,105,43,77,5,-,34,-,2502,2657,17,48,15,28,13,11,3,70,2,1507,18,17,159,38,711,985,10,10,13,49,9,53,841,50,4122,338,1154,-,-,2630,3838,2699,11406,2954,81,-,37,24,161,6,63,22,35,15,67,4,2,39,1,2397,1866,12,36,8,23,14,7,2,33,6,1009,13,16,62,48,577,631,8,3,27,28,1,30,534,41,1617,227,719,-,-,671,2483,1814
"마약범죄",소계,2064,345,205,-,-,-,3,-,12,2,28,-,3,2,-,4,-,86,292,1,1,3,5,2,3,-,6,-,76,1,64,21,8,101,109,9,-,-,8,-,14,78,1,223,32,141,-,-,50,991,103,1993,349,196,-,-,-,2,-,14,7,18,-,7,3,-,-,-,102,266,1,5,-,1,9,1,-,4,-,74,-,63,15,8,85,156,13,-,-,8,-,14,121,9,219,39,150,-,-,30,902,92,2461,320,156,-,1,1,5,-,13,5,23,-,3,2,-,3,-,108,335,-,2,2,5,8,-,-,3,-,116,-,72,10,22,95,175,14,1,-,11,1,25,123,3,303,64,138,-,-,101,1176,149,3227,371,224,-,-,-,-,-,11,1,12,-,6,-,-,-,-,117,369,1,11,1,1,6,1,-,8,-,153,-,65,9,9,104,210,25,1,-,14,-,19,151,4,565,109,200,-,-,256,1477,231,2679,297,128,-,1,-,2,-,6,4,18,-,3,3,-,1,-,131,337,1,1,2,2,10,3,-,2,-,102,-,73,14,14,113,196,21,-,1,11,-,29,134,3,327,128,127,-,-,72,1297,222
"보건범죄",소계,9545,4189,82,-,17,2,144,8,667,54,438,-,2,117,-,109,-,2549,1659,3,27,24,17,1,-,-,74,-,240,1,287,112,13,860,1352,216,-,2,11,-,13,1110,8,1162,36,348,-,-,778,1031,144,9262,4316,62,-,10,-,83,6,662,82,443,-,4,53,-,141,2,2768,1334,1,9,25,16,2,-,-,15,-,163,-,190,69,13,831,1541,181,-,2,6,-,19,1333,227,504,36,221,-,-,247,1022,318,9795,4031,71,-,11,2,66,7,516,54,319,1,9,39,-,123,1,2812,1401,-,7,38,10,2,-,-,14,-,189,-,203,53,8,877,1350,138,-,-,3,-,26,1183,7,1523,37,238,-,-,1248,1104,379,11148,3680,42,-,8,2,27,4,383,77,315,2,12,13,1,80,-,2714,1386,2,13,25,5,-,-,-,13,1,230,1,297,27,6,766,1449,141,2,4,27,-,14,1261,32,2801,117,255,-,-,2429,1298,502,16639,5132,71,-,13,3,48,2,646,55,644,1,13,49,-,98,-,3489,3609,1,31,32,21,5,2,-,13,-,632,3,1420,95,22,1332,1269,106,3,6,26,-,49,1079,14,1792,312,466,-,-,1014,3299,1524
"환경범죄",소계,464,236,29,1,18,9,-,-,2,-,20,-,1,1,-,-,-,155,73,1,1,1,-,-,1,-,1,-,17,-,32,1,-,18,13,3,-,1,-,-,-,9,3,68,1,21,-,-,46,55,16,436,267,27,-,36,11,7,-,3,-,27,-,1,1,1,-,-,153,87,-,-,-,-,-,-,-,-,-,18,-,54,-,1,14,5,2,-,-,-,-,2,1,-,26,3,15,-,-,8,29,22,644,258,20,-,22,15,1,-,3,-,46,-,1,2,-,-,-,148,181,-,-,-,-,-,-,1,1,-,17,-,100,1,-,61,10,2,-,-,3,-,1,4,2,89,4,12,-,-,73,72,32,318,117,14,-,7,8,2,-,2,-,-,-,1,-,-,-,-,83,23,-,1,-,-,-,1,-,1,-,17,-,-,1,-,2,7,1,-,-,2,-,-,4,3,118,-,15,-,-,103,19,31,302,208,18,-,32,8,1,-,-,-,-,-,1,-,2,-,-,146,17,-,-,-,-,-,-,-,-,-,12,-,-,-,-,5,4,1,-,-,-,-,-,3,-,33,-,6,-,-,27,16,24
"교통범죄",소계,74215,10741,1022,1,49,68,189,11,972,43,121,31,390,80,2,100,2,7660,25501,245,340,146,114,33,820,4,373,8,15592,91,48,834,432,6421,6925,107,10,78,205,23,306,6196,1076,19870,1227,15748,-,-,2895,8656,1446,68451,9830,969,-,25,38,118,9,702,36,90,34,404,88,2,74,4,7237,23537,282,268,151,88,36,806,7,316,9,15280,88,42,651,317,5196,6439,108,7,57,199,15,254,5799,1150,16514,1024,14170,-,-,1320,8141,2840,69293,9391,1047,-,43,64,95,9,635,23,84,27,304,68,-,78,1,6913,22444,272,291,126,63,39,782,5,254,10,15003,91,28,632,342,4506,6152,87,18,85,204,12,247,5499,1221,18762,1131,13795,-,-,3836,7876,3447,63638,8089,870,-,49,49,53,2,535,20,62,13,296,20,1,42,-,6077,18818,227,256,99,35,38,572,1,197,4,13165,80,27,495,273,3349,4971,88,12,54,172,21,169,4455,1087,18847,1360,11185,-,-,6302,7762,4064,55815,7495,751,1,36,41,69,6,446,26,38,17,270,39,2,47,-,5706,18291,265,253,91,43,49,459,5,176,8,11798,71,28,452,254,4339,5329,68,11,41,118,16,195,4880,942,12582,1301,8717,1,-,2563,6848,4328
"노동범죄",소계,2047,187,20,-,7,5,2,-,8,3,21,-,2,3,-,-,-,116,768,1,13,4,8,13,2,-,7,-,383,1,10,37,53,236,76,-,-,-,-,-,2,74,-,318,4,240,-,-,74,568,130,785,124,11,-,7,-,1,-,16,3,11,-,-,2,-,-,-,73,254,-,5,4,1,17,-,-,2,-,100,-,12,17,29,67,24,-,-,-,-,-,1,23,1,100,2,80,-,-,18,222,60,168,60,4,-,1,-,-,-,3,-,10,-,-,1,-,-,-,41,39,-,3,-,-,-,-,-,1,-,12,-,9,2,1,11,8,-,1,1,1,-,-,5,5,22,1,5,-,-,16,24,10,133,28,4,-,1,-,-,-,1,-,2,-,-,-,-,-,-,20,35,-,-,1,-,-,-,-,-,-,17,-,3,3,-,11,3,-,1,-,1,-,-,1,-,33,-,3,-,-,30,20,14,162,49,1,-,-,-,-,-,5,1,5,-,-,-,-,-,-,37,59,1,2,-,-,-,1,-,-,1,26,-,6,3,-,19,9,1,-,-,-,-,-,8,-,22,1,2,-,-,19,15,8
"안보범죄",소계,47,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,6,-,-,-,-,-,-,-,-,-,4,-,-,-,-,2,1,-,-,-,1,-,-,-,-,11,-,1,-,-,10,24,3,30,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,1,-,1,-,6,-,2,-,-,4,11,7,99,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,20,-,-,-,-,-,-,-,-,-,13,-,1,-,-,6,1,-,-,-,-,-,-,1,1,11,1,1,-,-,9,41,21,103,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,15,-,2,-,-,-,-,-,-,-,4,-,1,1,-,7,8,-,-,-,-,1,-,7,-,10,-,-,-,-,10,45,19,138,13,-,-,-,-,-,-,-,-,3,-,-,1,-,-,-,9,16,-,-,-,-,-,-,-,1,-,9,-,-,-,-,6,12,-,1,-,-,10,-,1,-,17,-,2,-,-,15,35,45
"선거범죄",소계,182,15,3,-,-,1,2,-,-,-,2,-,3,-,-,-,-,4,27,-,2,-,-,-,-,-,-,-,11,-,-,2,2,10,27,-,-,-,2,1,5,19,8,37,2,17,-,-,18,34,34,773,148,26,-,1,1,-,-,16,1,-,-,8,-,-,1,-,94,94,1,5,1,-,-,2,-,5,1,44,2,-,4,4,25,78,1,3,4,2,13,4,51,50,191,7,168,-,-,16,170,42,162,53,39,-,-,-,-,-,-,-,-,1,-,-,-,-,-,13,20,-,-,-,-,-,-,-,-,-,13,7,-,-,-,-,7,-,1,-,1,-,1,4,5,57,-,19,-,-,38,18,2,549,173,5,-,1,-,1,-,2,1,1,-,-,-,-,-,-,162,26,-,1,-,-,-,-,-,-,-,12,-,-,-,1,12,38,3,1,2,1,1,-,30,13,186,24,44,-,-,118,61,52,58,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,-,-,-,1,-,-,-,-,-,8,-,-,2,-,2,6,1,-,-,-,1,-,4,13,5,-,3,-,-,2,15,5
"병역범죄",소계,168,20,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,18,45,-,-,-,-,-,-,-,-,-,21,-,-,8,2,14,7,-,-,-,-,-,-,7,-,64,5,44,-,-,15,31,1,183,30,2,-,-,-,-,-,6,-,1,-,1,1,-,-,-,19,45,-,1,-,3,-,-,-,-,-,19,-,-,3,2,17,12,-,-,-,-,-,1,11,1,50,5,39,-,-,6,27,18,161,25,3,-,-,-,-,1,2,-,2,-,-,1,-,-,-,16,38,-,-,-,1,-,-,-,1,-,21,-,-,3,-,12,9,-,-,-,1,-,1,7,-,51,2,35,-,-,14,24,14,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,3,-,2,-,-,1,2,4,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
